Vote,Date,VoteNumber,VoteTitle,ResultFor,ResultAgainst,ResultAbstention
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/133,2019-01-16,133,A8-0482/2018 -  José Manuel Fernandes et  Roberto Gualtieri - Am 8,124,491,18
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/134,2019-01-16,134,A8-0482/2018 -  José Manuel Fernandes et  Roberto Gualtieri - Am 34,93,486,59
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/135,2019-01-16,135,A8-0482/2018 -  José Manuel Fernandes et  Roberto Gualtieri - Am 35,133,496,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/136,2019-01-16,136,A8-0482/2018 -  José Manuel Fernandes et  Roberto Gualtieri - Am 36,120,496,22
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/137,2019-01-16,137,A8-0482/2018 -  José Manuel Fernandes et  Roberto Gualtieri - Am 10,112,481,43
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/138,2019-01-16,138,A8-0482/2018 -  José Manuel Fernandes et  Roberto Gualtieri - Am 37,105,522,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/139,2019-01-16,139,A8-0482/2018 -  José Manuel Fernandes et  Roberto Gualtieri - Am 38,144,433,55
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/140,2019-01-16,140,A8-0482/2018 -  José Manuel Fernandes et  Roberto Gualtieri - Am 41,134,475,28
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/141,2019-01-16,141,A8-0482/2018 -  José Manuel Fernandes et  Roberto Gualtieri - Am 11,133,461,40
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/142,2019-01-16,142,A8-0482/2018 -  José Manuel Fernandes et  Roberto Gualtieri - Am 13,271,344,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/143,2019-01-16,143,A8-0482/2018 -  José Manuel Fernandes et  Roberto Gualtieri - Am 25,280,346,13
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/144,2019-01-16,144,A8-0482/2018 -  José Manuel Fernandes et  Roberto Gualtieri - Am 14,266,331,43
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/145,2019-01-16,145,A8-0482/2018 -  José Manuel Fernandes et  Roberto Gualtieri - Am 3,318,306,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/146,2019-01-16,146,A8-0482/2018 -  José Manuel Fernandes et  Roberto Gualtieri - Am 28,138,472,25
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/147,2019-01-16,147,A8-0482/2018 -  José Manuel Fernandes et  Roberto Gualtieri - Proposition de la Commission,517,90,25
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/148,2019-01-16,148,A8-0433/2018 -  Kinga Gál - Proposition de la Commission,600,35,6
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/149,2019-01-16,149,A8-0406/2018 -  Miapetra Kumpula-Natri - Am 2/2,391,210,31
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/150,2019-01-16,150,A8-0406/2018 -  Miapetra Kumpula-Natri - Am 6/2,394,168,60
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/151,2019-01-16,151,A8-0406/2018 -  Miapetra Kumpula-Natri - Am 11,380,209,45
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/152,2019-01-16,152,A8-0406/2018 -  Miapetra Kumpula-Natri - Am 16,450,153,27
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/153,2019-01-16,153,A8-0406/2018 -  Miapetra Kumpula-Natri - Am 34,342,253,44
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/154,2019-01-16,154,A8-0406/2018 -  Miapetra Kumpula-Natri - Am 35,304,276,51
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/155,2019-01-16,155,A8-0406/2018 -  Miapetra Kumpula-Natri - Am 31,391,197,35
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/156,2019-01-16,156,A8-0406/2018 -  Miapetra Kumpula-Natri - Am 32,143,476,13
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/157,2019-01-16,157,A8-0406/2018 -  Miapetra Kumpula-Natri - Am 33,318,269,40
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/158,2019-01-16,158,A8-0406/2018 -  Miapetra Kumpula-Natri - Proposition de la Commission,468,125,47
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/159,2019-01-16,159,A8-0424/2018 -  Gabriel Mato - § 2/2,461,157,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/160,2019-01-16,160,A8-0424/2018 -  Gabriel Mato - Am 4,181,439,15
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/161,2019-01-16,161,A8-0424/2018 -  Gabriel Mato - § 16/1,504,77,51
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/162,2019-01-16,162,A8-0424/2018 -  Gabriel Mato - § 16/2,433,119,77
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/163,2019-01-16,163,A8-0424/2018 -  Gabriel Mato - Am 1/1,90,537,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/164,2019-01-16,164,A8-0424/2018 -  Gabriel Mato - Am 1/2,23,579,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/165,2019-01-16,165,A8-0424/2018 -  Gabriel Mato - Am 1/3,128,486,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/166,2019-01-16,166,A8-0424/2018 -  Gabriel Mato - § 33/1,604,21,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/167,2019-01-16,167,A8-0424/2018 -  Gabriel Mato - § 33/2,525,99,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/168,2019-01-16,168,A8-0424/2018 -  Gabriel Mato - Am 2/1,51,562,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/169,2019-01-16,169,A8-0424/2018 -  Gabriel Mato - Am 2/2,47,550,27
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/170,2019-01-16,170,A8-0424/2018 -  Gabriel Mato - Am 3,323,295,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/171,2019-01-16,171,A8-0424/2018 -  Gabriel Mato - Résolution,500,115,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/172,2019-01-16,172,A8-0419/2018 -  Nils Torvalds - Am 9,105,510,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/173,2019-01-16,173,A8-0419/2018 -  Nils Torvalds - Am 10,93,496,23
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/174,2019-01-16,174,A8-0419/2018 -  Nils Torvalds - Am 11,101,512,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/175,2019-01-16,175,A8-0419/2018 -  Nils Torvalds - Am 13,98,514,18
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/176,2019-01-16,176,A8-0419/2018 -  Nils Torvalds - Am 3,150,423,56
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/177,2019-01-16,177,A8-0419/2018 -  Nils Torvalds - Am 4S,47,541,41
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/178,2019-01-16,178,A8-0419/2018 -  Nils Torvalds - Am 1,362,250,23
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/179,2019-01-16,179,A8-0419/2018 -  Nils Torvalds - Résolution,497,125,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/180,2019-01-16,180,A8-0446/2018 -  Santiago Fisas Ayxelà - Am 1,148,451,34
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/181,2019-01-16,181,A8-0446/2018 -  Santiago Fisas Ayxelà - § 18/2,504,91,37
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/182,2019-01-16,182,A8-0446/2018 -  Santiago Fisas Ayxelà - Am 5,122,451,44
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/183,2019-01-16,183,A8-0446/2018 -  Santiago Fisas Ayxelà - Am 6,118,499,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/184,2019-01-16,184,A8-0446/2018 -  Santiago Fisas Ayxelà - Am 8,275,338,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/185,2019-01-16,185,A8-0446/2018 -  Santiago Fisas Ayxelà - Résolution,472,80,74
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/186,2019-01-16,186,A8-0466/2018 -  Josep-Maria Terricabras - § 23,391,165,62
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/187,2019-01-16,187,A8-0466/2018 -  Josep-Maria Terricabras - Visa 22,504,83,37
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/188,2019-01-16,188,A8-0466/2018 -  Josep-Maria Terricabras - Considérant F/1,519,53,51
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/189,2019-01-16,189,A8-0466/2018 -  Josep-Maria Terricabras - Considérant F/2,394,184,39
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190116/190,2019-01-16,190,A8-0466/2018 -  Josep-Maria Terricabras - Résolution,390,153,63
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/1,2019-01-17,1,RC-B8-0056/2019 - Résolution,533,28,36
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/2,2019-01-17,2,A8-0413/2018 -  Rebecca Harms - Vote unique,569,17,32
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/3,2019-01-17,3,A8-0479/2018 -  Georgi Pirinski - Vote unique,498,87,38
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/4,2019-01-17,4,A8-0465/2018 -  Pavel Svoboda - Vote unique,544,62,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/5,2019-01-17,5,A8-0002/2019 -  Evelyn Regner - décision d'engager des négociations interinstitutionnelles,502,112,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/6,2019-01-17,6,A8-0005/2019 -  Clara Eugenia Aguilera García - décision d'engager des négociations interinstitutionnelles,413,181,32
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/7,2019-01-17,7,A8-0469/2018 -  Eider Gardiazabal Rubial et  Petri Sarvamaa - Am 74=75=78=,147,440,36
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/8,2019-01-17,8,A8-0469/2018 -  Eider Gardiazabal Rubial et  Petri Sarvamaa - Am 36,403,189,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/9,2019-01-17,9,A8-0469/2018 -  Eider Gardiazabal Rubial et  Petri Sarvamaa - Proposition de la Commission,397,158,69
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/10,2019-01-17,10,A8-0421/2018 -  Sven Giegold - Am 2=3=,359,243,22
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/11,2019-01-17,11,A8-0421/2018 -  Sven Giegold - Proposition de la Commission,530,32,68
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/12,2019-01-17,12,A8-0468/2018 -  Bodil Valero - Am 113=114=,119,474,23
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/13,2019-01-17,13,A8-0468/2018 -  Bodil Valero - Am 21,590,8,29
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/14,2019-01-17,14,A8-0468/2018 -  Bodil Valero - Am 73/1,436,170,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/15,2019-01-17,15,A8-0468/2018 -  Bodil Valero - Am 73/2,293,311,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/16,2019-01-17,16,A8-0468/2018 -  Bodil Valero - Proposition de la Commission,426,152,45
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/17,2019-01-17,17,A8-0448/2018 -  Vladimir Urutchev - Proposition de la Commission,563,30,36
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/18,2019-01-17,18,A8-0456/2018 -  Lara Comi - Am 1,259,171,191
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/19,2019-01-17,19,A8-0456/2018 -  Lara Comi - Am 2,95,450,73
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/20,2019-01-17,20,A8-0456/2018 -  Lara Comi - Am 3,304,166,152
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/21,2019-01-17,21,A8-0456/2018 -  Lara Comi - Résolution,570,23,26
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/22,2019-01-17,22,A8-0415/2018 -  Barbara Kappel - Résolution,316,118,82
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/23,2019-01-17,23,A8-0402/2018 -  Pascal Durand - Résolution,446,138,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/24,2019-01-17,24,A8-0420/2018 -  Jo Leinen et  Yana Toom - § 16/1,506,51,27
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/25,2019-01-17,25,A8-0420/2018 -  Jo Leinen et  Yana Toom - § 16/2,360,191,34
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190117/26,2019-01-17,26,A8-0420/2018 -  Jo Leinen et  Yana Toom - Résolution,479,18,81
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190130/1,2019-01-30,1,Ordre du jour de mercredi - demande du groupe S&D 30/01/2019 16:08:47.000,193,198,13
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190130/2,2019-01-30,2,Ordre du jour de jeudi - demande du groupe EFDD 30/01/2019 16:15:56.000,168,209,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/1,2019-01-31,1,A8-0462/2018 -  Richard Corbett - Am 20/1 31/01/2019 12:14:16.000,617,27,6
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/2,2019-01-31,2,A8-0462/2018 -  Richard Corbett - Am 35 31/01/2019 12:15:12.000,454,186,6
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/3,2019-01-31,3,A8-0462/2018 -  Richard Corbett - Am 36 31/01/2019 12:15:26.000,449,193,3
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/4,2019-01-31,4,A8-0462/2018 -  Richard Corbett - Am 37 31/01/2019 12:15:37.000,473,145,31
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/5,2019-01-31,5,A8-0462/2018 -  Richard Corbett - Am 38 31/01/2019 12:15:48.000,466,172,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/6,2019-01-31,6,A8-0462/2018 -  Richard Corbett - Am 39 31/01/2019 12:15:59.000,453,180,4
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/7,2019-01-31,7,A8-0462/2018 -  Richard Corbett - Am 41S 31/01/2019 12:16:10.000,453,185,5
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/8,2019-01-31,8,A8-0462/2018 -  Richard Corbett - Am 42 31/01/2019 12:16:21.000,469,153,23
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/9,2019-01-31,9,A8-0462/2018 -  Richard Corbett - Am 43 31/01/2019 12:16:34.000,493,143,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/10,2019-01-31,10,A8-0462/2018 -  Richard Corbett - Am 44 31/01/2019 12:16:44.000,487,144,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/11,2019-01-31,11,A8-0462/2018 -  Richard Corbett - Am 54 31/01/2019 12:16:54.000,484,148,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/12,2019-01-31,12,A8-0462/2018 -  Richard Corbett - Am 55 31/01/2019 12:17:05.000,510,128,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/13,2019-01-31,13,A8-0462/2018 -  Richard Corbett - Am 10 31/01/2019 12:17:41.000,523,103,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/14,2019-01-31,14,A8-0462/2018 -  Richard Corbett - Am 13/1 31/01/2019 12:18:56.000,622,16,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/15,2019-01-31,15,A8-0462/2018 -  Richard Corbett - Am 13/2 31/01/2019 12:19:07.000,493,111,26
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/16,2019-01-31,16,A8-0462/2018 -  Richard Corbett - Am 86 + 87S 31/01/2019 12:19:31.000,354,267,27
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/17,2019-01-31,17,A8-0462/2018 -  Richard Corbett - Am 88 31/01/2019 12:20:03.000,457,179,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/18,2019-01-31,18,A8-0462/2018 -  Richard Corbett - Am 81 31/01/2019 12:20:15.000,142,493,4
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/19,2019-01-31,19,A8-0462/2018 -  Richard Corbett - Am 73 31/01/2019 12:20:36.000,119,524,5
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/20,2019-01-31,20,A8-0462/2018 -  Richard Corbett - Am 40 31/01/2019 12:21:09.000,472,172,6
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/21,2019-01-31,21,A8-0462/2018 -  Richard Corbett - Am 84S + 85S 31/01/2019 12:21:29.000,340,285,18
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/22,2019-01-31,22,A8-0462/2018 -  Richard Corbett - Am 89rev 31/01/2019 12:21:54.000,391,236,18
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/23,2019-01-31,23,A8-0462/2018 -  Richard Corbett - Proposition de décision 31/01/2019 12:22:12.000,496,114,33
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/24,2019-01-31,24,A8-0368/2018 -  Jasenko Selimovic - Am 1 31/01/2019 12:22:32.000,520,29,48
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/25,2019-01-31,25,A8-0018/2019 -  Czesław Adam Siekierski - Vote unique 31/01/2019 12:22:52.000,605,36,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/26,2019-01-31,26,A8-0451/2018 -  Mary Honeyball - Vote unique 31/01/2019 12:23:09.000,616,17,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/27,2019-01-31,27,A8-0452/2018 -  Mary Honeyball - Vote unique 31/01/2019 12:23:23.000,613,17,15
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/28,2019-01-31,28,A8-0457/2018 -  Mary Honeyball - Vote unique 31/01/2019 12:23:38.000,617,16,15
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/29,2019-01-31,29,A8-0458/2018 -  Mary Honeyball - Vote unique 31/01/2019 12:23:55.000,618,15,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/30,2019-01-31,30,A8-0480/2018 -  Maurice Ponga - Vote unique 31/01/2019 12:24:10.000,566,40,41
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/31,2019-01-31,31,A8-0003/2019 -  Marian-Jean Marinescu - Vote unique 31/01/2019 12:24:28.000,509,88,46
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/32,2019-01-31,32,A8-0394/2018 -  Fredrick Federley - Am 46/rév. 31/01/2019 12:24:45.000,568,53,25
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/33,2019-01-31,33,A8-0009/2018 -  Roberto Gualtieri - Am 2 31/01/2019 12:25:02.000,567,45,37
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/34,2019-01-31,34,B8-0073/2019 - Résolution 31/01/2019 12:25:29.000,414,193,36
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/35,2019-01-31,35,B8-0074/2019 - Résolution 31/01/2019 12:25:48.000,385,204,55
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/36,2019-01-31,36,B8-0075/2019 - Résolution 31/01/2019 12:26:06.000,391,204,47
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/37,2019-01-31,37,B8-0076/2019 - Résolution 31/01/2019 12:26:26.000,465,122,55
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/38,2019-01-31,38,RC-B8-0082/2019 - Résolution 31/01/2019 12:29:41.000,439,104,88
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/39,2019-01-31,39,A8-0474/2018 -  Michel Reimon - § 2/1 31/01/2019 12:31:55.000,579,26,29
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/40,2019-01-31,40,A8-0474/2018 -  Michel Reimon - § 2/2 31/01/2019 12:32:07.000,296,308,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/41,2019-01-31,41,A8-0474/2018 -  Michel Reimon - Am 3 31/01/2019 12:32:21.000,318,303,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/42,2019-01-31,42,A8-0474/2018 -  Michel Reimon - Am 9 31/01/2019 12:33:38.000,184,403,33
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/43,2019-01-31,43,A8-0474/2018 -  Michel Reimon - § 40/1 31/01/2019 12:34:06.000,559,47,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/44,2019-01-31,44,A8-0474/2018 -  Michel Reimon - § 40/2 31/01/2019 12:34:19.000,339,264,15
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/45,2019-01-31,45,A8-0474/2018 -  Michel Reimon - Am 1 31/01/2019 12:34:48.000,223,321,79
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/46,2019-01-31,46,A8-0474/2018 -  Michel Reimon - Am 2 31/01/2019 12:35:38.000,288,312,22
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190131/47,2019-01-31,47,A8-0474/2018 -  Michel Reimon - Résolution 31/01/2019 12:35:52.000,468,66,66
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190211/1,2019-02-11,1,Ordre du jour du mardi - demande des groupes S&D et Verts/ALE ,164,118,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190212/1,2019-02-12,1,A8-0030/2019 -  João Ferreira - Procédure d'approbation,498,41,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190212/2,2019-02-12,2,A8-0034/2019 -  João Ferreira - Vote unique,535,35,28
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190212/3,2019-02-12,3,A8-0027/2019 -  Alain Cadec - Procédure d'approbation,415,189,49
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190212/4,2019-02-12,4,A8-0016/2019 -  Norica Nicolai - Procédure d'approbation,629,21,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190212/5,2019-02-12,5,A8-0066/2019 -  Inmaculada Rodríguez-Piñero Fernández - Procédure d'approbation,622,14,35
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190212/6,2019-02-12,6,A8-0064/2019 -  José Ignacio Salafranca Sánchez-Neyra - Am 45D,69,567,36
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190212/7,2019-02-12,7,A8-0064/2019 -  José Ignacio Salafranca Sánchez-Neyra - Am 46D,75,544,54
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190212/8,2019-02-12,8,A8-0064/2019 -  José Ignacio Salafranca Sánchez-Neyra - Proposition de la Commission,529,14,130
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190212/9,2019-02-12,9,"A8-0310/2018 -  Alain Cadec - Accord provisoire, Am 99",525,132,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190212/10,2019-02-12,10,"A8-0180/2018 -  Elisabetta Gardini - Accord provisoire, Am 79",620,22,35
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190212/11,2019-02-12,11,A8-0044/2019 -  Simona Bonafè - Proposition de la Commission,588,23,66
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190212/12,2019-02-12,12,"A8-0318/2018 -  Nicola Danti - Accord provisoire, Am 4",640,32,5
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190212/13,2019-02-12,13,A8-0052/2019 -  Nicola Danti - Am 154,193,462,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190212/14,2019-02-12,14,A8-0052/2019 -  Nicola Danti - Am 158D,105,568,6
