?procedureReference	?eurovocTopic	?eurovocLabel
COD-2018-0250	<http://eurovoc.europa.eu/5552>	"EU police cooperation"@en
COD-2018-0250	<http://eurovoc.europa.eu/3453>	"European security"@en
COD-2018-0250	<http://eurovoc.europa.eu/3027>	"computer crime"@en
COD-2018-0250	<http://eurovoc.europa.eu/616>	"exchange of information"@en
COD-2018-0250	<http://eurovoc.europa.eu/1708>	"fight against crime"@en
COD-2018-0250	<http://eurovoc.europa.eu/1052>	"fund (EU)"@en
COD-2018-0250	<http://eurovoc.europa.eu/6727>	"help for victims"@en
COD-2018-0250	<http://eurovoc.europa.eu/1073>	"in-service training"@en
COD-2018-0250	<http://eurovoc.europa.eu/5560>	"organised crime"@en
COD-2018-0250	<http://eurovoc.europa.eu/4140>	"secret service"@en
COD-2018-0250	<http://eurovoc.europa.eu/4452>	"terrorism"@en
COD-2018-0263	<http://eurovoc.europa.eu/8284>	"European Fisheries Control Agency"@en
COD-2018-0263	<http://eurovoc.europa.eu/5498>	"codification of EU law"@en
COD-2018-0263	<http://eurovoc.europa.eu/2455>	"common fisheries policy"@en
COD-2018-0263	<http://eurovoc.europa.eu/1159>	"fishery management"@en
COD-2018-0263	<http://eurovoc.europa.eu/5229>	"fishing controls"@en
COD-2018-0263	<http://eurovoc.europa.eu/5640>	"operation of the Institutions"@en
COD-2018-0298	<http://eurovoc.europa.eu/3774>	"United Kingdom"@en
COD-2018-0298	<http://eurovoc.europa.eu/171>	"administrative check"@en
COD-2018-0298	<http://eurovoc.europa.eu/2247>	"application of EU law"@en
COD-2018-0298	<http://eurovoc.europa.eu/5889>	"maritime safety"@en
COD-2018-0298	<http://eurovoc.europa.eu/2041>	"maritime shipping"@en
COD-2018-0298	<http://eurovoc.europa.eu/2282>	"ship's flag"@en
COD-2018-0298	<http://eurovoc.europa.eu/1448>	"supervisory body"@en
COD-2018-0298	<http://eurovoc.europa.eu/c_8a6f744c>	"withdrawal from the EU"@en
COD-2018-0299	<http://eurovoc.europa.eu/1460>	"EU financial instrument"@en
COD-2018-0299	<http://eurovoc.europa.eu/1504>	"Ireland"@en
COD-2018-0299	<http://eurovoc.europa.eu/3774>	"United Kingdom"@en
COD-2018-0299	<http://eurovoc.europa.eu/2247>	"application of EU law"@en
COD-2018-0299	<http://eurovoc.europa.eu/5649>	"external border of the EU"@en
COD-2018-0299	<http://eurovoc.europa.eu/3299>	"single market"@en
COD-2018-0299	<http://eurovoc.europa.eu/5864>	"trans-European network"@en
COD-2018-0299	<http://eurovoc.europa.eu/3428>	"transport network"@en
COD-2018-0299	<http://eurovoc.europa.eu/c_8a6f744c>	"withdrawal from the EU"@en
COD-2018-0304	<http://eurovoc.europa.eu/2110>	"Atlantic Ocean"@en
COD-2018-0304	<http://eurovoc.europa.eu/2026>	"North-West Atlantic Fisheries Organisation"@en
COD-2018-0304	<http://eurovoc.europa.eu/5255>	"catch of fish"@en
COD-2018-0304	<http://eurovoc.europa.eu/133>	"conservation of fish stocks"@en
COD-2018-0304	<http://eurovoc.europa.eu/2921>	"fishery research"@en
COD-2018-0304	<http://eurovoc.europa.eu/3544>	"fishery resources"@en
COD-2018-0304	<http://eurovoc.europa.eu/4790>	"fishing area"@en
COD-2018-0304	<http://eurovoc.europa.eu/5229>	"fishing controls"@en
COD-2018-0304	<http://eurovoc.europa.eu/544>	"fishing rights"@en
COD-2018-0304	<http://eurovoc.europa.eu/4829>	"fishing vessel"@en
COD-2018-0304	<http://eurovoc.europa.eu/3468>	"international convention"@en
COD-2018-0304	<http://eurovoc.europa.eu/2308>	"sea fishing"@en
COD-2018-0304	<http://eurovoc.europa.eu/2282>	"ship's flag"@en
COD-2018-0322	<http://eurovoc.europa.eu/5856>	"distribution of EU funding"@en
COD-2018-0322	<http://eurovoc.europa.eu/5499>	"economic and social cohesion"@en
COD-2018-0322	<http://eurovoc.europa.eu/933>	"financial year"@en
COD-2018-0322	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
COD-2018-0322	<http://eurovoc.europa.eu/5787>	"multiannual financial framework"@en
COD-2018-0322	<http://eurovoc.europa.eu/5579>	"operational expenditure (EU)"@en
COD-2018-0328	<http://eurovoc.europa.eu/5769>	"EU office or agency"@en
COD-2018-0328	<http://eurovoc.europa.eu/5769>	"EU office or agency"@en
COD-2018-0328	<http://eurovoc.europa.eu/3027>	"computer crime"@en
COD-2018-0328	<http://eurovoc.europa.eu/3027>	"computer crime"@en
COD-2018-0328	<http://eurovoc.europa.eu/c_57f3c49f>	"critical infrastructure security"@en
COD-2018-0328	<http://eurovoc.europa.eu/c_57f3c49f>	"critical infrastructure security"@en
COD-2018-0328	<http://eurovoc.europa.eu/5181>	"data protection"@en
COD-2018-0328	<http://eurovoc.europa.eu/5181>	"data protection"@en
COD-2018-0328	<http://eurovoc.europa.eu/c_6f7bbe63>	"digital single market"@en
COD-2018-0328	<http://eurovoc.europa.eu/c_6f7bbe63>	"digital single market"@en
COD-2018-0328	<http://eurovoc.europa.eu/5461>	"dual-use good"@en
COD-2018-0328	<http://eurovoc.europa.eu/5461>	"dual-use good"@en
COD-2018-0328	<http://eurovoc.europa.eu/c_04ae3ba8>	"information security"@en
COD-2018-0328	<http://eurovoc.europa.eu/c_04ae3ba8>	"information security"@en
COD-2018-0328	<http://eurovoc.europa.eu/5188>	"information technology"@en
COD-2018-0328	<http://eurovoc.europa.eu/5188>	"information technology"@en
COD-2018-0328	<http://eurovoc.europa.eu/4304>	"institutional structure"@en
COD-2018-0328	<http://eurovoc.europa.eu/4304>	"institutional structure"@en
COD-2018-0328	<http://eurovoc.europa.eu/c_5ea6e5c4>	"open data"@en
COD-2018-0328	<http://eurovoc.europa.eu/c_5ea6e5c4>	"open data"@en
COD-2018-0328	<http://eurovoc.europa.eu/435299>	"open source software"@en
COD-2018-0328	<http://eurovoc.europa.eu/435299>	"open source software"@en
COD-2018-0328	<http://eurovoc.europa.eu/5640>	"operation of the Institutions"@en
COD-2018-0328	<http://eurovoc.europa.eu/5640>	"operation of the Institutions"@en
COD-2018-0328	<http://eurovoc.europa.eu/5237>	"research and development"@en
COD-2018-0328	<http://eurovoc.europa.eu/5237>	"research and development"@en
COD-2018-0330B	<http://eurovoc.europa.eu/210>	"European cooperation"@en
COD-2018-0330B	<http://eurovoc.europa.eu/8439>	"Frontex"@en
COD-2018-0330B	<http://eurovoc.europa.eu/5540>	"border control"@en
COD-2018-0330B	<http://eurovoc.europa.eu/226>	"cross-border cooperation"@en
COD-2018-0330B	<http://eurovoc.europa.eu/616>	"exchange of information"@en
COD-2018-0330B	<http://eurovoc.europa.eu/5649>	"external border of the EU"@en
COD-2018-0330B	<http://eurovoc.europa.eu/8433>	"forgery of documents"@en
COD-2018-0330B	<http://eurovoc.europa.eu/4359>	"information system"@en
COD-2018-0330B	<http://eurovoc.europa.eu/5640>	"operation of the Institutions"@en
COD-2018-0330B	<http://eurovoc.europa.eu/3437>	"paramilitary force"@en
COD-2018-0330B	<http://eurovoc.europa.eu/5595>	"personal data"@en
COD-2018-0331	<http://eurovoc.europa.eu/6088>	"Internet"@en
COD-2018-0331	<http://eurovoc.europa.eu/453>	"access to information"@en
COD-2018-0331	<http://eurovoc.europa.eu/226>	"cross-border cooperation"@en
COD-2018-0331	<http://eurovoc.europa.eu/c_6f7bbe63>	"digital single market"@en
COD-2018-0331	<http://eurovoc.europa.eu/441>	"dissemination of information"@en
COD-2018-0331	<http://eurovoc.europa.eu/1708>	"fight against crime"@en
COD-2018-0331	<http://eurovoc.europa.eu/1619>	"freedom of expression"@en
COD-2018-0331	<http://eurovoc.europa.eu/1422>	"information"@en
COD-2018-0331	<http://eurovoc.europa.eu/5358>	"on line data service"@en
COD-2018-0331	<http://eurovoc.europa.eu/2602>	"provision of services"@en
COD-2018-0331	<http://eurovoc.europa.eu/4452>	"terrorism"@en
COD-2018-0332	<http://eurovoc.europa.eu/5283>	"EU Member State"@en
COD-2018-0332	<http://eurovoc.europa.eu/3648>	"harmonisation of standards"@en
COD-2018-0332	<http://eurovoc.europa.eu/8418>	"public consultation"@en
COD-2018-0332	<http://eurovoc.europa.eu/3299>	"single market"@en
COD-2018-0332	<http://eurovoc.europa.eu/1241>	"summertime"@en
COD-2018-0385	<http://eurovoc.europa.eu/c_d8d35f08>	"EU energy policy"@en
COD-2018-0385	<http://eurovoc.europa.eu/3774>	"United Kingdom"@en
COD-2018-0385	<http://eurovoc.europa.eu/434786>	"adaptation to climate change"@en
COD-2018-0385	<http://eurovoc.europa.eu/142>	"energy consumption"@en
COD-2018-0385	<http://eurovoc.europa.eu/435164>	"energy cooperation"@en
COD-2018-0385	<http://eurovoc.europa.eu/6700>	"energy efficiency"@en
COD-2018-0385	<http://eurovoc.europa.eu/642>	"energy saving"@en
COD-2018-0385	<http://eurovoc.europa.eu/6400>	"reduction of gas emissions"@en
COD-2018-0385	<http://eurovoc.europa.eu/c_8a6f744c>	"withdrawal from the EU"@en
COD-2018-0390	<http://eurovoc.europa.eu/5796>	" EU visa policy"@en
COD-2018-0390	<http://eurovoc.europa.eu/3774>	"United Kingdom"@en
COD-2018-0390	<http://eurovoc.europa.eu/5649>	"external border of the EU"@en
COD-2018-0390	<http://eurovoc.europa.eu/4003>	"foreign national"@en
COD-2018-0390	<http://eurovoc.europa.eu/2300>	"third country"@en
COD-2018-0390	<http://eurovoc.europa.eu/c_8a6f744c>	"withdrawal from the EU"@en
COD-2018-0414	<http://eurovoc.europa.eu/450658>	"EAFRD"@en
COD-2018-0414	<http://eurovoc.europa.eu/c_8b0ac3e2>	"EU direct payments"@en
COD-2018-0414	<http://eurovoc.europa.eu/3703>	"amendment of a law"@en
COD-2018-0414	<http://eurovoc.europa.eu/1542>	"rural development"@en
COD-2018-0432	<http://eurovoc.europa.eu/1005>	"EU financing"@en
COD-2018-0432	<http://eurovoc.europa.eu/c_2a1a9fdc>	"European territorial cooperation"@en
COD-2018-0432	<http://eurovoc.europa.eu/1504>	"Ireland"@en
COD-2018-0432	<http://eurovoc.europa.eu/1505>	"Northern Ireland"@en
COD-2018-0432	<http://eurovoc.europa.eu/663>	"Scotland"@en
COD-2018-0432	<http://eurovoc.europa.eu/3774>	"United Kingdom"@en
COD-2018-0432	<http://eurovoc.europa.eu/2901>	"ratification of an agreement"@en
COD-2018-0432	<http://eurovoc.europa.eu/221>	"regional cooperation"@en
COD-2018-0432	<http://eurovoc.europa.eu/c_8a6f744c>	"withdrawal from the EU"@en
COD-2018-0433	<http://eurovoc.europa.eu/3774>	"United Kingdom"@en
COD-2018-0433	<http://eurovoc.europa.eu/4505>	"air transport"@en
COD-2018-0433	<http://eurovoc.europa.eu/4519>	"international transport"@en
COD-2018-0433	<http://eurovoc.europa.eu/5749>	"negotiation of an agreement (EU)"@en
COD-2018-0433	<http://eurovoc.europa.eu/3160>	"transport regulations"@en
COD-2018-0433	<http://eurovoc.europa.eu/c_8a6f744c>	"withdrawal from the EU"@en
COD-2018-0434	<http://eurovoc.europa.eu/7937>	"European Aviation Safety Agency"@en
COD-2018-0434	<http://eurovoc.europa.eu/3774>	"United Kingdom"@en
COD-2018-0434	<http://eurovoc.europa.eu/5887>	"air safety"@en
COD-2018-0434	<http://eurovoc.europa.eu/2039>	"air traffic"@en
COD-2018-0434	<http://eurovoc.europa.eu/4438>	"aircraft"@en
COD-2018-0434	<http://eurovoc.europa.eu/1252>	"approval"@en
COD-2018-0434	<http://eurovoc.europa.eu/4408>	"civil aviation"@en
COD-2018-0434	<http://eurovoc.europa.eu/2868>	"professional qualifications"@en
COD-2018-0434	<http://eurovoc.europa.eu/3160>	"transport regulations"@en
COD-2018-0434	<http://eurovoc.europa.eu/c_8a6f744c>	"withdrawal from the EU"@en
COD-2018-0435	<http://eurovoc.europa.eu/3774>	"United Kingdom"@en
COD-2018-0435	<http://eurovoc.europa.eu/2450>	"common commercial policy"@en
COD-2018-0435	<http://eurovoc.europa.eu/5461>	"dual-use good"@en
COD-2018-0435	<http://eurovoc.europa.eu/3190>	"export (EU)"@en
COD-2018-0435	<http://eurovoc.europa.eu/1642>	"export licence"@en
COD-2018-0435	<http://eurovoc.europa.eu/5542>	"export monitoring"@en
COD-2018-0435	<http://eurovoc.europa.eu/c_8a6f744c>	"withdrawal from the EU"@en
COD-2018-0436	<http://eurovoc.europa.eu/3774>	"United Kingdom"@en
COD-2018-0436	<http://eurovoc.europa.eu/4509>	"carriage of goods"@en
COD-2018-0436	<http://eurovoc.europa.eu/3113>	"length of journey"@en
COD-2018-0436	<http://eurovoc.europa.eu/4533>	"road transport"@en
COD-2018-0436	<http://eurovoc.europa.eu/3160>	"transport regulations"@en
COD-2018-0436	<http://eurovoc.europa.eu/c_8a6f744c>	"withdrawal from the EU"@en
COD-2019-0019	<http://eurovoc.europa.eu/1505>	"Northern Ireland"@en
COD-2019-0019	<http://eurovoc.europa.eu/3774>	"United Kingdom"@en
COD-2019-0019	<http://eurovoc.europa.eu/688>	"equal treatment"@en
COD-2019-0019	<http://eurovoc.europa.eu/2605>	"social-security benefit"@en
COD-2019-0019	<http://eurovoc.europa.eu/250>	"social-security contribution"@en
COD-2019-0019	<http://eurovoc.europa.eu/4028>	"social-security harmonisation"@en
COD-2019-0019	<http://eurovoc.europa.eu/c_8a6f744c>	"withdrawal from the EU"@en
COD-2019-0027	<http://eurovoc.europa.eu/5674>	"EU initiative"@en
COD-2019-0027	<http://eurovoc.europa.eu/280>	"access to education"@en
COD-2019-0027	<http://eurovoc.europa.eu/2793>	"aid programme"@en
COD-2019-0027	<http://eurovoc.europa.eu/3253>	"budget appropriation"@en
COD-2019-0027	<http://eurovoc.europa.eu/5499>	"economic and social cohesion"@en
COD-2019-0027	<http://eurovoc.europa.eu/3518>	"fight against unemployment"@en
COD-2019-0027	<http://eurovoc.europa.eu/431>	"regional development"@en
COD-2019-0027	<http://eurovoc.europa.eu/462>	"regional disparity"@en
COD-2019-0027	<http://eurovoc.europa.eu/3529>	"youth employment"@en
COD-2019-0027	<http://eurovoc.europa.eu/5978>	"youth unemployment"@en
COD-2019-0030	<http://eurovoc.europa.eu/5315>	"EU programme"@en
COD-2019-0030	<http://eurovoc.europa.eu/3774>	"United Kingdom"@en
COD-2019-0030	<http://eurovoc.europa.eu/6920>	"cooperation in the field of education"@en
COD-2019-0030	<http://eurovoc.europa.eu/5176>	"educational exchange"@en
COD-2019-0030	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
COD-2019-0030	<http://eurovoc.europa.eu/1950>	"student mobility"@en
COD-2019-0030	<http://eurovoc.europa.eu/2324>	"transitional period (EU)"@en
COD-2019-0030	<http://eurovoc.europa.eu/c_8a6f744c>	"withdrawal from the EU"@en
DEC-2018-2166	<http://eurovoc.europa.eu/4038>	"European Commission"@en
DEC-2018-2166	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2166	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2166	<http://eurovoc.europa.eu/441001>	"executive agency"@en
DEC-2018-2166	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2166	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2166	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2167	<http://eurovoc.europa.eu/2243>	"European Parliament"@en
DEC-2018-2167	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2167	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2167	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2167	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2167	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2168	<http://eurovoc.europa.eu/114>	"Council of the European Union"@en
DEC-2018-2168	<http://eurovoc.europa.eu/114>	"Council of the European Union"@en
DEC-2018-2168	<http://eurovoc.europa.eu/128>	"European Council"@en
DEC-2018-2168	<http://eurovoc.europa.eu/128>	"European Council"@en
DEC-2018-2168	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2168	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2168	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2168	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2168	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2168	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2168	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2168	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2168	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2168	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2168	<http://eurovoc.europa.eu/5548>	"interinstitutional cooperation (EU)"@en
DEC-2018-2168	<http://eurovoc.europa.eu/5548>	"interinstitutional cooperation (EU)"@en
DEC-2018-2169	<http://eurovoc.europa.eu/255>	"Court of Justice of the European Union"@en
DEC-2018-2169	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2169	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2169	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2169	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2169	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2171	<http://eurovoc.europa.eu/256>	"European Court of Auditors"@en
DEC-2018-2171	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2171	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2171	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2171	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2171	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2171	<http://eurovoc.europa.eu/1163>	"personnel administration"@en
DEC-2018-2172	<http://eurovoc.europa.eu/6054>	"European Economic and Social Committee"@en
DEC-2018-2172	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2172	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2172	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2172	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2172	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2173	<http://eurovoc.europa.eu/5508>	"European Committee of the Regions"@en
DEC-2018-2173	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2173	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2173	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2173	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2173	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2174	<http://eurovoc.europa.eu/2140>	"European Ombudsman"@en
DEC-2018-2174	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2174	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2174	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2174	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2174	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2174	<http://eurovoc.europa.eu/1163>	"personnel administration"@en
DEC-2018-2175	<http://eurovoc.europa.eu/7927>	"European Data Protection Supervisor"@en
DEC-2018-2175	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2175	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2175	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2175	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2175	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2176	<http://eurovoc.europa.eu/447472>	"European External Action Service"@en
DEC-2018-2176	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2176	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2176	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2176	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2176	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2177	<http://eurovoc.europa.eu/4055>	"EDF"@en
DEC-2018-2177	<http://eurovoc.europa.eu/6374>	"aid evaluation"@en
DEC-2018-2177	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2177	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2177	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2177	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2177	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2177	<http://eurovoc.europa.eu/4627>	"use of aid"@en
DEC-2018-2178	<http://eurovoc.europa.eu/5342>	"Cedefop"@en
DEC-2018-2178	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2178	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2178	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2178	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2178	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2179	<http://eurovoc.europa.eu/3717>	"Eurofound"@en
DEC-2018-2179	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2179	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2179	<http://eurovoc.europa.eu/8416>	"conflict of interest"@en
DEC-2018-2179	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2179	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2179	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2179	<http://eurovoc.europa.eu/1163>	"personnel administration"@en
DEC-2018-2179	<http://eurovoc.europa.eu/1810>	"public contract"@en
DEC-2018-2180	<http://eurovoc.europa.eu/6219>	"European Union Agency for Fundamental Rights"@en
DEC-2018-2180	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2180	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2180	<http://eurovoc.europa.eu/8416>	"conflict of interest"@en
DEC-2018-2180	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2180	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2180	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2180	<http://eurovoc.europa.eu/1163>	"personnel administration"@en
DEC-2018-2180	<http://eurovoc.europa.eu/1810>	"public contract"@en
DEC-2018-2181	<http://eurovoc.europa.eu/5757>	"European Monitoring Centre for Drugs and Drug Addiction"@en
DEC-2018-2181	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2181	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2181	<http://eurovoc.europa.eu/8416>	"conflict of interest"@en
DEC-2018-2181	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2181	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2181	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2181	<http://eurovoc.europa.eu/1163>	"personnel administration"@en
DEC-2018-2181	<http://eurovoc.europa.eu/1810>	"public contract"@en
DEC-2018-2182	<http://eurovoc.europa.eu/5310>	"European Environment Agency"@en
DEC-2018-2182	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2182	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2182	<http://eurovoc.europa.eu/8416>	"conflict of interest"@en
DEC-2018-2182	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2182	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2182	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2182	<http://eurovoc.europa.eu/1163>	"personnel administration"@en
DEC-2018-2182	<http://eurovoc.europa.eu/1810>	"public contract"@en
DEC-2018-2183	<http://eurovoc.europa.eu/5427>	"European Agency for Safety and Health at Work"@en
DEC-2018-2183	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2183	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2183	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2183	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2183	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2184	<http://eurovoc.europa.eu/6072>	"Translation Centre for the Bodies of the European Union"@en
DEC-2018-2184	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2184	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2184	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2184	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2184	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2185	<http://eurovoc.europa.eu/5426>	"European Medicines Agency"@en
DEC-2018-2185	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2185	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2185	<http://eurovoc.europa.eu/8416>	"conflict of interest"@en
DEC-2018-2185	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2185	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2185	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2185	<http://eurovoc.europa.eu/1163>	"personnel administration"@en
DEC-2018-2185	<http://eurovoc.europa.eu/1810>	"public contract"@en
DEC-2018-2185	<http://eurovoc.europa.eu/4180>	"seat of institution"@en
DEC-2018-2186	<http://eurovoc.europa.eu/6723>	"Eurojust"@en
DEC-2018-2186	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2186	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2186	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2186	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2186	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2187	<http://eurovoc.europa.eu/5642>	"European Training Foundation"@en
DEC-2018-2187	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2187	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2187	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2187	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2187	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2188	<http://eurovoc.europa.eu/7936>	"European Maritime Safety Agency"@en
DEC-2018-2188	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2188	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2188	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2188	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2188	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2189	<http://eurovoc.europa.eu/7937>	"European Aviation Safety Agency"@en
DEC-2018-2189	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2189	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2189	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2189	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2189	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2190	<http://eurovoc.europa.eu/7126>	"European Food Safety Authority"@en
